Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
06.12.2023;13:00;13:15;17.658;15.142,75;7,75
06.12.2023;13:15;13:30;17.595,25;15.113;4,5
06.12.2023;13:30;13:45;17.542,25;15.054,25;1,75
06.12.2023;13:45;14:00;17.266,5;14.811;2,75
06.12.2023;14:00;14:15;17.189,25;14.796,75;7,5
06.12.2023;14:15;14:30;17.179,5;14.853;10
06.12.2023;14:30;14:45;17.152,5;14.911,5;4
06.12.2023;14:45;15:00;17.093;14.897,25;2,75
06.12.2023;15:00;15:15;17.121,5;14.933,5;20,5
06.12.2023;15:15;15:30;16.977,5;14.832,75;4
06.12.2023;15:30;15:45;16.883,25;14.754,75;2,75
06.12.2023;15:45;16:00;16.882,25;14.795;3
06.12.2023;16:00;16:15;16.893,5;14.789,25;2,75
06.12.2023;16:15;16:30;16.962,5;14.821,5;2,5
06.12.2023;16:30;16:45;17.118,75;14.963,5;3,25
06.12.2023;16:45;17:00;17.320,25;15.146,75;3,75
06.12.2023;17:00;17:15;17.371,5;15.156,25;4
06.12.2023;17:15;17:30;17.425,5;15.219,25;3
06.12.2023;17:30;17:45;17.474,25;15.263;2,75
06.12.2023;17:45;18:00;17.479,5;15.300;2,5
06.12.2023;18:00;18:15;17.373;15.231,25;2,25
06.12.2023;18:15;18:30;17.274;15.154,5;2,5
06.12.2023;18:30;18:45;17.274,75;15.200,75;2,5
06.12.2023;18:45;19:00;17.228,75;15.176,5;2,5
06.12.2023;19:00;19:15;17.100;15.079,5;1,75
06.12.2023;19:15;19:30;16.962,5;14.975,75;2,5
06.12.2023;19:30;19:45;16.760,75;14.844,25;1,75
06.12.2023;19:45;20:00;16.589,25;14.725,5;2,5
06.12.2023;20:00;20:15;16.193,25;14.354,25;5,75
06.12.2023;20:15;20:30;15.858;14.080;43,5
06.12.2023;20:30;20:45;15.709;13.942,75;105,5
06.12.2023;20:45;21:00;15.518,5;13.810,75;192,25
06.12.2023;21:00;21:15;15.278,75;13.620,5;142
06.12.2023;21:15;21:30;15.175,25;13.548,5;216,75
06.12.2023;21:30;21:45;15.008,75;13.424;231,5
06.12.2023;21:45;22:00;14.854,5;13.322,5;324,75
06.12.2023;22:00;22:15;14.633,5;13.157,5;93,25
06.12.2023;22:15;22:30;14.504,25;13.069,25;104,25
06.12.2023;22:30;22:45;14.284;12.877,25;200
06.12.2023;22:45;23:00;14.026,25;12.655,5;441,25
06.12.2023;23:00;23:15;13.712,5;12.381,5;750,5
06.12.2023;23:15;23:30;13.519;12.220,75;889,75
06.12.2023;23:30;23:45;13.255,5;11.978,75;1.217,5
06.12.2023;23:45;00:00;13.196,5;11.951;1.294,25
07.12.2023;00:00;00:15;13.002,5;11.769,25;1.025,25
07.12.2023;00:15;00:30;12.888,5;11.663,25;1.119
07.12.2023;00:30;00:45;12.686,75;11.461,75;1.266,25
07.12.2023;00:45;01:00;12.616,75;11.403,25;1.313,25
07.12.2023;01:00;01:15;12.373,75;11.175,75;1.256,5
07.12.2023;01:15;01:30;12.231,25;11.053,75;1.334,25
07.12.2023;01:30;01:45;12.138,75;11.009,5;1.433,25
07.12.2023;01:45;02:00;12.163,75;11.042,25;1.458,75
07.12.2023;02:00;02:15;11.981,5;10.879,5;1.497
07.12.2023;02:15;02:30;11.943,25;10.857,75;1.598,75
07.12.2023;02:30;02:45;11.987,25;10.925,75;1.614,75
07.12.2023;02:45;03:00;11.982,5;10.940,25;1.619
07.12.2023;03:00;03:15;12.037,5;11.012,75;1.607,25
07.12.2023;03:15;03:30;11.978;10.973;1.618,25
07.12.2023;03:30;03:45;12.029,25;11.058,25;1.595,25
07.12.2023;03:45;04:00;12.038,25;11.096;1.601
07.12.2023;04:00;04:15;12.238;11.340,75;1.558,75
07.12.2023;04:15;04:30;12.256,75;11.397;1.564
07.12.2023;04:30;04:45;12.381,25;11.556,75;1.484
07.12.2023;04:45;05:00;12.507,5;11.727,75;1.399,5
07.12.2023;05:00;05:15;12.860,5;12.123,25;1.415,25
07.12.2023;05:15;05:30;12.984,75;12.286,25;1.293
07.12.2023;05:30;05:45;13.412,25;12.759;961,5
07.12.2023;05:45;06:00;13.721;13.105,25;628
07.12.2023;06:00;06:15;14.374,25;13.789;274,25
07.12.2023;06:15;06:30;14.759,75;14.204,5;113,25
07.12.2023;06:30;06:45;15.208,75;14.668,5;87,5
07.12.2023;06:45;07:00;15.670,5;15.141,5;85,5
07.12.2023;07:00;07:15;16.049;15.540;8,5
07.12.2023;07:15;07:30;16.341,5;15.837,25;2
07.12.2023;07:30;07:45;16.646,75;16.138,75;1
07.12.2023;07:45;08:00;16.770,5;16.250;1,5
07.12.2023;08:00;08:15;17.008,75;16.470;1,25
07.12.2023;08:15;08:30;17.231,75;16.640,25;1,75
07.12.2023;08:30;08:45;17.321;16.620,5;1,75
07.12.2023;08:45;09:00;17.326,5;16.496,5;2
07.12.2023;09:00;09:15;17.322,75;16.371,75;2,25
07.12.2023;09:15;09:30;17.422,25;16.345,5;2
07.12.2023;09:30;09:45;17.435;16.232;2
07.12.2023;09:45;10:00;17.456,5;16.135;2,25
07.12.2023;10:00;10:15;17.424,25;15.973,5;3,5
07.12.2023;10:15;10:30;17.534,75;15.966,75;8,25
07.12.2023;10:30;10:45;17.522,25;15.828,25;4,25
07.12.2023;10:45;11:00;17.454;15.641;4,25
07.12.2023;11:00;11:15;17.475,75;15.550;3,5
07.12.2023;11:15;11:30;17.479,75;15.469,5;4,75
07.12.2023;11:30;11:45;17.452;15.369;7,25
07.12.2023;11:45;12:00;17.423,5;15.265;3,75
07.12.2023;12:00;12:15;17.436;15.217;3,5
07.12.2023;12:15;12:30;17.372;15.130;4,5
07.12.2023;12:30;12:45;17.364,25;15.100,25;8,25
07.12.2023;12:45;13:00;17.383,5;15.125,5;18,75
07.12.2023;13:00;13:15;17.331,25;15.107,25;16
07.12.2023;13:15;13:30;17.303,75;15.161,5;11,75
07.12.2023;13:30;13:45;17.193;15.105,25;22,75
07.12.2023;13:45;14:00;17.048,25;15.076;32
07.12.2023;14:00;14:15;16.971,25;15.123,75;10
07.12.2023;14:15;14:30;16.955,75;15.232;8,25
07.12.2023;14:30;14:45;16.880,5;15.283;5,5
07.12.2023;14:45;15:00;16.850,75;15.392,5;11,25
07.12.2023;15:00;15:15;16.932,75;15.633;7,25
07.12.2023;15:15;15:30;16.810,5;15.593,5;4,75
07.12.2023;15:30;15:45;16.844,5;15.668,75;3
07.12.2023;15:45;16:00;16.791,25;15.621,5;3
07.12.2023;16:00;16:15;16.739;15.513;3,5
07.12.2023;16:15;16:30;16.887,25;15.574,75;1,5
07.12.2023;16:30;16:45;17.173,25;15.756;1,25
07.12.2023;16:45;17:00;17.234,5;15.669,25;1
07.12.2023;17:00;17:15;17.294,25;15.549,75;0,75
07.12.2023;17:15;17:30;17.279,75;15.377,25;1
07.12.2023;17:30;17:45;17.339,25;15.255;1,75
07.12.2023;17:45;18:00;17.375,75;15.108,75;3
07.12.2023;18:00;18:15;17.225,5;14.750;6,5
07.12.2023;18:15;18:30;17.241,75;14.572,5;78,5
07.12.2023;18:30;18:45;17.290,5;14.468;56,5
07.12.2023;18:45;19:00;17.313;14.332,5;130
07.12.2023;19:00;19:15;17.193;14.025,5;13,5
07.12.2023;19:15;19:30;17.041,75;13.702,75;56,5
07.12.2023;19:30;19:45;17.031,75;13.591;126,75
07.12.2023;19:45;20:00;16.893,25;13.357,75;235,25
07.12.2023;20:00;20:15;16.656,75;13.025;11,5
07.12.2023;20:15;20:30;16.361,25;12.590;7,75
07.12.2023;20:30;20:45;16.144,75;12.194;117,75
07.12.2023;20:45;21:00;15.934,25;11.870;140,25
07.12.2023;21:00;21:15;15.650;11.480;61,5
07.12.2023;21:15;21:30;15.517,5;11.220,75;86
07.12.2023;21:30;21:45;15.210,75;10.783,5;272
07.12.2023;21:45;22:00;14.884,75;10.295;341,5
07.12.2023;22:00;22:15;14.686,25;10.055;164,5
07.12.2023;22:15;22:30;14.468,75;9.768;197,75
07.12.2023;22:30;22:45;14.143;9.383,5;442
07.12.2023;22:45;23:00;13.911,25;9.104,5;521,25
07.12.2023;23:00;23:15;13.611,75;8.741;638,25
07.12.2023;23:15;23:30;13.371;8.390,75;748,5
07.12.2023;23:30;23:45;13.155,75;8.123,75;840,75
07.12.2023;23:45;00:00;12.991;7.866,75;998
08.12.2023;00:00;00:15;12.619;7.422;500,75
08.12.2023;00:15;00:30;12.541,25;7.311,5;534,5
08.12.2023;00:30;00:45;12.520,5;7.302;692
08.12.2023;00:45;01:00;12.480,75;7.230,75;797,25
08.12.2023;01:00;01:15;12.278,75;7.002;655,75
08.12.2023;01:15;01:30;12.178,25;6.860,5;903,5
08.12.2023;01:30;01:45;12.186,5;6.797,75;1.098
08.12.2023;01:45;02:00;12.146;6.731,75;1.134,25
08.12.2023;02:00;02:15;11.936,75;6.496,75;1.313,5
08.12.2023;02:15;02:30;11.825;6.308;1.321,75
08.12.2023;02:30;02:45;11.819,75;6.228;1.436,75
08.12.2023;02:45;03:00;11.789,5;6.143,25;1.516
08.12.2023;03:00;03:15;11.850;6.141,25;1.463
08.12.2023;03:15;03:30;11.817;6.092,75;1.523
08.12.2023;03:30;03:45;11.845,75;6.142;1.541,5
08.12.2023;03:45;04:00;11.851,75;6.164,5;1.574
08.12.2023;04:00;04:15;11.934,75;6.298;1.532,75
08.12.2023;04:15;04:30;12.033,75;6.413,5;1.467
08.12.2023;04:30;04:45;12.104,75;6.468,5;1.398,5
08.12.2023;04:45;05:00;12.162,25;6.631,25;1.308,25
08.12.2023;05:00;05:15;12.391,75;6.965;1.115,25
08.12.2023;05:15;05:30;12.570;7.141,5;999,75
08.12.2023;05:30;05:45;12.846,5;7.432;655,5
08.12.2023;05:45;06:00;13.161,5;7.839,5;498,5
08.12.2023;06:00;06:15;13.859;8.568,75;438,25
08.12.2023;06:15;06:30;14.491,25;9.121;328,5
08.12.2023;06:30;06:45;14.917,5;9.540,25;201
08.12.2023;06:45;07:00;15.337,75;10.068;164,25
08.12.2023;07:00;07:15;15.789,5;10.574,75;102,75
08.12.2023;07:15;07:30;16.083,5;10.903,5;42
08.12.2023;07:30;07:45;16.381,25;11.206,25;23,25
08.12.2023;07:45;08:00;16.578,5;11.393;2,25
08.12.2023;08:00;08:15;16.773,5;11.560,5;20,25
08.12.2023;08:15;08:30;16.979,5;11.724;6,25
08.12.2023;08:30;08:45;17.077;11.753,5;6,25
08.12.2023;08:45;09:00;17.164,5;11.721,5;50,75
08.12.2023;09:00;09:15;17.181,25;11.671,25;6,75
08.12.2023;09:15;09:30;17.309,75;11.770,5;0,5
08.12.2023;09:30;09:45;17.432,75;11.888,25;0,75
08.12.2023;09:45;10:00;17.425;11.905,75;1
08.12.2023;10:00;10:15;17.393;11.931,75;303,75
08.12.2023;10:15;10:30;17.420,25;11.979;102,25
08.12.2023;10:30;10:45;17.464;12.156,25;47,75
08.12.2023;10:45;11:00;17.467,5;12.308;25,25
08.12.2023;11:00;11:15;17.417,25;12.473;1,75
08.12.2023;11:15;11:30;17.423,25;12.663,75;4
08.12.2023;11:30;11:45;17.417,25;12.787,5;1,75
08.12.2023;11:45;12:00;17.382,25;12.832,5;1,5
08.12.2023;12:00;12:15;17.384,5;12.916;3,25
08.12.2023;12:15;12:30;17.361,5;12.993,25;3
08.12.2023;12:30;12:45;17.340,5;13.102;2,75
08.12.2023;12:45;13:00;17.278,5;13.178,5;2,75
08.12.2023;13:00;13:15;17.164,75;13.214,5;3
08.12.2023;13:15;13:30;17.163,75;13.351,5;3
08.12.2023;13:30;13:45;16.996;13.397,25;6,25
08.12.2023;13:45;14:00;16.758,5;13.281,5;28,25
08.12.2023;14:00;14:15;16.764,5;13.372;17,5
08.12.2023;14:15;14:30;16.764,25;13.488,75;5,5
08.12.2023;14:30;14:45;16.649,5;13.478,75;4,25
08.12.2023;14:45;15:00;16.586,5;13.476,25;4,75
08.12.2023;15:00;15:15;16.660;13.611,5;5,5
08.12.2023;15:15;15:30;16.598,5;13.631;5,25
08.12.2023;15:30;15:45;16.542,75;13.631,5;5,25
08.12.2023;15:45;16:00;16.558,5;13.707,5;4,25
08.12.2023;16:00;16:15;16.522;13.698,75;39
08.12.2023;16:15;16:30;16.587,25;13.794,5;12,5
08.12.2023;16:30;16:45;16.731,25;13.985;2,25
08.12.2023;16:45;17:00;16.795;14.103,25;2
08.12.2023;17:00;17:15;16.839,25;14.208;2,5
08.12.2023;17:15;17:30;16.788;14.225,75;2,75
08.12.2023;17:30;17:45;16.676,5;14.149,25;3,75
08.12.2023;17:45;18:00;16.528,25;14.019,75;3,75
08.12.2023;18:00;18:15;16.315,25;13.808;31
08.12.2023;18:15;18:30;16.277;13.793;22
08.12.2023;18:30;18:45;16.213,5;13.750;59,75
08.12.2023;18:45;19:00;16.109,75;13.679,25;74,5
08.12.2023;19:00;19:15;16.039,75;13.646,5;4,5
08.12.2023;19:15;19:30;15.826,25;13.435;18,75
08.12.2023;19:30;19:45;15.749,25;13.342,25;62
08.12.2023;19:45;20:00;15.676,5;13.258;84,75
08.12.2023;20:00;20:15;15.340;12.924;45
08.12.2023;20:15;20:30;15.149,25;12.718,75;37,25
08.12.2023;20:30;20:45;14.841,25;12.412,5;79,75
08.12.2023;20:45;21:00;14.598,25;12.180,75;109
08.12.2023;21:00;21:15;14.401,75;11.980,75;49,25
08.12.2023;21:15;21:30;14.197,5;11.751,5;85,5
08.12.2023;21:30;21:45;14.007,75;11.510,25;110
08.12.2023;21:45;22:00;13.781,5;11.217,5;146
08.12.2023;22:00;22:15;13.668,5;11.060,25;71
08.12.2023;22:15;22:30;13.498,75;10.825,75;137,75
08.12.2023;22:30;22:45;13.295;10.569,5;156,5
08.12.2023;22:45;23:00;13.126,25;10.331,75;203,5
08.12.2023;23:00;23:15;12.850,5;9.968;43
08.12.2023;23:15;23:30;12.666,25;9.739,25;57,25
08.12.2023;23:30;23:45;12.406,75;9.370,25;129,25
08.12.2023;23:45;00:00;12.239;9.026,75;394
09.12.2023;00:00;00:15;12.002;8.693,75;150
09.12.2023;00:15;00:30;11.835,75;8.432,25;185,75
09.12.2023;00:30;00:45;11.722,5;8.149,75;185
09.12.2023;00:45;01:00;11.632,25;7.971;247
09.12.2023;01:00;01:15;11.346,25;7.707,5;105,75
09.12.2023;01:15;01:30;11.300,75;7.671,5;116,5
09.12.2023;01:30;01:45;11.188,5;7.492,25;135
09.12.2023;01:45;02:00;11.094,25;7.346,25;189,25
09.12.2023;02:00;02:15;10.969,5;7.181,25;56,25
09.12.2023;02:15;02:30;10.965,75;7.105;71,5
09.12.2023;02:30;02:45;10.983;7.039,75;95
09.12.2023;02:45;03:00;10.859,75;6.842;168,75
09.12.2023;03:00;03:15;10.867;6.746,75;219,25
09.12.2023;03:15;03:30;10.867;6.667;263,75
09.12.2023;03:30;03:45;10.754,25;6.568,25;338,25
09.12.2023;03:45;04:00;10.770,5;6.627,25;376,75
09.12.2023;04:00;04:15;10.765,25;6.660,25;286,5
09.12.2023;04:15;04:30;10.745,25;6.653;277,75
09.12.2023;04:30;04:45;10.741,75;6.615,25;297,5
09.12.2023;04:45;05:00;10.774,5;6.650;290
09.12.2023;05:00;05:15;10.744;6.619;274,75
09.12.2023;05:15;05:30;10.712;6.567,25;288,25
09.12.2023;05:30;05:45;10.667;6.468,5;324
09.12.2023;05:45;06:00;10.684,5;6.385,25;335,25
09.12.2023;06:00;06:15;10.800,25;6.396;442,75
09.12.2023;06:15;06:30;10.848,75;6.358,75;494
09.12.2023;06:30;06:45;11.013;6.433,25;323
09.12.2023;06:45;07:00;11.234,25;6.570,5;176,5
09.12.2023;07:00;07:15;11.574,25;6.805;387
09.12.2023;07:15;07:30;11.764,25;6.920;292,5
09.12.2023;07:30;07:45;11.971,25;7.072;116,75
09.12.2023;07:45;08:00;12.151,25;7.186,5;48
09.12.2023;08:00;08:15;12.263,75;7.247,75;67,5
09.12.2023;08:15;08:30;12.432;7.315,25;64,75
09.12.2023;08:30;08:45;12.666,5;7.406;14,5
09.12.2023;08:45;09:00;12.813,5;7.350;32,5
09.12.2023;09:00;09:15;12.968,5;7.354,25;51,5
09.12.2023;09:15;09:30;13.125;7.386,75;53,5
09.12.2023;09:30;09:45;13.327,75;7.495,75;98
09.12.2023;09:45;10:00;13.487,75;7.519,25;137,75
09.12.2023;10:00;10:15;13.619,5;7.496,75;26,25
09.12.2023;10:15;10:30;13.633,75;7.277,75;69,25
09.12.2023;10:30;10:45;13.688,25;7.103,5;220,75
09.12.2023;10:45;11:00;13.833,25;7.009,25;249,5
09.12.2023;11:00;11:15;13.882;6.975,5;186
09.12.2023;11:15;11:30;13.925,5;6.871,5;235
09.12.2023;11:30;11:45;13.969,25;6.812;258,75
09.12.2023;11:45;12:00;14.038;6.792;288,75
09.12.2023;12:00;12:15;14.030,5;6.732,25;58,75
09.12.2023;12:15;12:30;13.997,5;6.700,75;52,5
09.12.2023;12:30;12:45;13.874;6.564,75;63,75
09.12.2023;12:45;13:00;13.834,25;6.516,75;131,25
09.12.2023;13:00;13:15;13.721,5;6.394,25;102,5
09.12.2023;13:15;13:30;13.624;6.313,75;111,25
09.12.2023;13:30;13:45;13.517,75;6.209,75;133,5
09.12.2023;13:45;14:00;13.387;6.124,5;190
09.12.2023;14:00;14:15;13.451;6.278;69,5
09.12.2023;14:15;14:30;13.352,5;6.134,25;45,75
09.12.2023;14:30;14:45;13.393,5;6.086,25;40,5
09.12.2023;14:45;15:00;13.435,5;6.091,75;49
09.12.2023;15:00;15:15;13.546,75;6.272,75;17,25
09.12.2023;15:15;15:30;13.670,5;6.170,75;16,25
09.12.2023;15:30;15:45;13.762,25;5.905,25;17,75
09.12.2023;15:45;16:00;13.793,75;5.667;70,75
09.12.2023;16:00;16:15;13.863;5.503,75;75,5
09.12.2023;16:15;16:30;14.004,25;5.331,75;89,5
09.12.2023;16:30;16:45;14.124,5;5.140,75;90,75
09.12.2023;16:45;17:00;14.240,75;5.070,75;96,25
09.12.2023;17:00;17:15;14.572,25;5.121,75;223,5
09.12.2023;17:15;17:30;14.601,75;5.009,75;158
09.12.2023;17:30;17:45;14.696,25;4.891,25;181,5
09.12.2023;17:45;18:00;14.728,75;4.872,5;179,5
09.12.2023;18:00;18:15;14.762,25;4.946;51,75
09.12.2023;18:15;18:30;14.671,5;4.789;93,25
09.12.2023;18:30;18:45;14.664,25;4.640,5;153
09.12.2023;18:45;19:00;14.654,75;4.508,5;230,5
09.12.2023;19:00;19:15;14.519,5;4.261;25
09.12.2023;19:15;19:30;14.359;3.973,5;92,75
09.12.2023;19:30;19:45;14.315,25;3.877,5;102,25
09.12.2023;19:45;20:00;14.160,5;3.711,25;176
09.12.2023;20:00;20:15;13.811;3.427;35,5
09.12.2023;20:15;20:30;13.650;3.340;129
09.12.2023;20:30;20:45;13.428,5;3.220;137,75
09.12.2023;20:45;21:00;13.241,25;3.064;179,5
09.12.2023;21:00;21:15;13.077,25;2.929,25;84,75
09.12.2023;21:15;21:30;12.919;2.787,75;111
09.12.2023;21:30;21:45;12.811,75;2.712,75;220
09.12.2023;21:45;22:00;12.729,75;2.704,75;315
09.12.2023;22:00;22:15;12.719;2.888,25;236,5
09.12.2023;22:15;22:30;12.624;2.680,75;361,5
09.12.2023;22:30;22:45;12.400,25;2.376;327,25
09.12.2023;22:45;23:00;12.292,5;2.226;439
09.12.2023;23:00;23:15;12.143,75;2.076,75;334,25
09.12.2023;23:15;23:30;12.054,75;1.924,25;461,25
09.12.2023;23:30;23:45;11.943;1.623,25;624,25
09.12.2023;23:45;00:00;11.862,5;1.558,75;933,75
10.12.2023;00:00;00:15;11.653,5;1.447,25;981,75
10.12.2023;00:15;00:30;11.258,25;1.122,5;1.258
10.12.2023;00:30;00:45;11.121,25;1.037,5;1.405
10.12.2023;00:45;01:00;10.971,25;1.046;1.490,75
10.12.2023;01:00;01:15;10.671,25;813,75;1.363
10.12.2023;01:15;01:30;10.567,5;803,5;1.436
10.12.2023;01:30;01:45;10.455;836;1.446,25
10.12.2023;01:45;02:00;10.300,75;825,75;1.458
10.12.2023;02:00;02:15;10.243,25;573;1.447,25
10.12.2023;02:15;02:30;10.167,75;590,75;1.473,5
10.12.2023;02:30;02:45;10.076,25;645,25;1.481,25
10.12.2023;02:45;03:00;10.028,25;687;1.479,5
10.12.2023;03:00;03:15;10.044,25;885,5;1.492
10.12.2023;03:15;03:30;10.039;892,75;1.507,5
10.12.2023;03:30;03:45;9.998,75;937,75;1.474
10.12.2023;03:45;04:00;9.966;1.012,25;1.477,25
10.12.2023;04:00;04:15;9.951;1.082,5;1.396
10.12.2023;04:15;04:30;9.902,75;1.038,5;1.416
10.12.2023;04:30;04:45;9.899,25;1.094,5;1.412,25
10.12.2023;04:45;05:00;9.870,75;1.168,75;1.361,5
10.12.2023;05:00;05:15;9.914,5;1.254,5;1.408,25
10.12.2023;05:15;05:30;9.870,5;1.317,75;1.404,75
10.12.2023;05:30;05:45;9.873,75;1.457,25;1.355,5
10.12.2023;05:45;06:00;9.827;1.456,75;1.313,5
10.12.2023;06:00;06:15;9.870,25;1.434,5;1.332,25
10.12.2023;06:15;06:30;9.934,5;1.608,25;1.259
10.12.2023;06:30;06:45;10.007,5;1.731,25;1.142,25
10.12.2023;06:45;07:00;10.142;1.873,5;965,75
10.12.2023;07:00;07:15;10.398,75;2.036,25;834,25
10.12.2023;07:15;07:30;10.588,5;2.098,75;732,75
10.12.2023;07:30;07:45;10.778,25;2.144,75;672
10.12.2023;07:45;08:00;10.878;2.191,5;620,25
10.12.2023;08:00;08:15;11.085,75;2.396,75;887
10.12.2023;08:15;08:30;11.346,5;2.522,75;765,75
10.12.2023;08:30;08:45;11.539,5;2.557;670,5
10.12.2023;08:45;09:00;11.742,5;2.603,75;586,5
10.12.2023;09:00;09:15;12.058,25;2.745,75;362,75
10.12.2023;09:15;09:30;12.286,25;2.900,25;284,25
10.12.2023;09:30;09:45;12.441,75;2.942,75;211,5
10.12.2023;09:45;10:00;12.605;2.975;193,25
10.12.2023;10:00;10:15;12.814,5;3.054;251,25
10.12.2023;10:15;10:30;12.919;2.973,75;185,75
10.12.2023;10:30;10:45;13.059;3.030,75;177
10.12.2023;10:45;11:00;13.173,75;3.026;179,5
10.12.2023;11:00;11:15;13.400,5;3.053;177,25
10.12.2023;11:15;11:30;13.631,5;3.095;153,25
10.12.2023;11:30;11:45;13.794,25;3.109,5;166,25
10.12.2023;11:45;12:00;13.846,25;3.132,5;175
10.12.2023;12:00;12:15;13.907;3.106;336,5
10.12.2023;12:15;12:30;13.902,75;2.994;392,75
10.12.2023;12:30;12:45;13.838;2.941,75;374,5
10.12.2023;12:45;13:00;13.761,25;2.834;409,5
10.12.2023;13:00;13:15;13.622;2.766;304
10.12.2023;13:15;13:30;13.437,25;2.735,25;314,5
10.12.2023;13:30;13:45;13.335;2.709,75;313
10.12.2023;13:45;14:00;13.183,5;2.645,25;330,75
10.12.2023;14:00;14:15;13.201,25;2.790,5;397,25
10.12.2023;14:15;14:30;13.159;2.863,75;339,5
10.12.2023;14:30;14:45;13.094;3.063,5;201,75
10.12.2023;14:45;15:00;13.046;3.216,75;202
10.12.2023;15:00;15:15;13.062;3.495;226,75
10.12.2023;15:15;15:30;13.026;3.602,5;120,75
10.12.2023;15:30;15:45;13.107,5;3.685;107,75
10.12.2023;15:45;16:00;13.080;3.739,5;81,75
10.12.2023;16:00;16:15;13.149,25;3.952,5;66,25
10.12.2023;16:15;16:30;13.258,5;4.213;55
10.12.2023;16:30;16:45;13.435;4.456,25;1,75
10.12.2023;16:45;17:00;13.688,5;4.729,25;1,75
10.12.2023;17:00;17:15;13.719;4.771,75;31,25
10.12.2023;17:15;17:30;13.837;5.052,25;8,5
10.12.2023;17:30;17:45;14.032;5.356,75;2,25
10.12.2023;17:45;18:00;14.001,75;5.475,75;2
10.12.2023;18:00;18:15;14.014,75;5.532,5;77,25
10.12.2023;18:15;18:30;13.996;5.614;86,75
10.12.2023;18:30;18:45;13.931;5.809,75;35,75
10.12.2023;18:45;19:00;13.819,25;5.824,5;28,5
10.12.2023;19:00;19:15;13.718,5;5.719,75;9,5
10.12.2023;19:15;19:30;13.555,75;5.520,5;2
10.12.2023;19:30;19:45;13.471,25;5.502;2,75
10.12.2023;19:45;20:00;13.265,25;5.455;3
10.12.2023;20:00;20:15;13.134,75;5.457,75;2
10.12.2023;20:15;20:30;12.961;5.382,25;1,75
10.12.2023;20:30;20:45;12.678,5;5.207,5;9,25
10.12.2023;20:45;21:00;12.541,75;5.058;48,5
10.12.2023;21:00;21:15;12.416,25;4.871;6
10.12.2023;21:15;21:30;12.360,75;4.806,75;7,75
10.12.2023;21:30;21:45;12.327,75;4.674,5;70,5
10.12.2023;21:45;22:00;12.329;4.668,75;157,25
10.12.2023;22:00;22:15;12.353,25;4.914,5;53
10.12.2023;22:15;22:30;12.289,75;4.908,5;51
10.12.2023;22:30;22:45;12.230,25;4.929,75;115
10.12.2023;22:45;23:00;12.066,5;4.794;227,75
10.12.2023;23:00;23:15;11.835,75;4.593,5;155,25
10.12.2023;23:15;23:30;11.693,75;4.424,5;254,25
10.12.2023;23:30;23:45;11.518,25;4.134,5;423
10.12.2023;23:45;00:00;11.351,25;3.807;695,5
11.12.2023;00:00;00:15;11.272,5;3.600,5;447,5
11.12.2023;00:15;00:30;11.171,25;3.315,5;613,5
11.12.2023;00:30;00:45;11.076;3.073,25;863,75
11.12.2023;00:45;01:00;11.006;2.914;974,25
11.12.2023;01:00;01:15;10.806;2.517,75;877,75
11.12.2023;01:15;01:30;10.699;2.293;993
11.12.2023;01:30;01:45;10.597;2.310,25;1.027
11.12.2023;01:45;02:00;10.552,75;2.349;1.041,25
11.12.2023;02:00;02:15;10.304;2.090,75;1.289
11.12.2023;02:15;02:30;10.239;2.019,5;1.333
11.12.2023;02:30;02:45;10.218,75;1.930,5;1.376,25
11.12.2023;02:45;03:00;10.379,25;2.110,25;1.402,75
11.12.2023;03:00;03:15;10.323,75;2.058,25;1.261,75
11.12.2023;03:15;03:30;10.406;2.092,25;1.221,25
11.12.2023;03:30;03:45;10.486,5;2.207,5;1.157,5
11.12.2023;03:45;04:00;10.519,25;2.323,25;1.178,25
11.12.2023;04:00;04:15;10.561,25;2.381,25;1.226
11.12.2023;04:15;04:30;10.585,5;2.526,25;1.164,25
11.12.2023;04:30;04:45;10.912,25;3.023,5;904,25
11.12.2023;04:45;05:00;11.125;3.306,5;776,25
11.12.2023;05:00;05:15;11.347,25;3.573,25;879,25
11.12.2023;05:15;05:30;11.563,25;3.830,5;860,75
11.12.2023;05:30;05:45;11.931;4.339,75;613,75
11.12.2023;05:45;06:00;12.370,25;4.865,25;363,25
11.12.2023;06:00;06:15;12.949;5.497;557,5
11.12.2023;06:15;06:30;13.522;6.202,25;335,25
11.12.2023;06:30;06:45;13.915,75;6.727,75;57
11.12.2023;06:45;07:00;14.357,5;7.260,75;49,75
11.12.2023;07:00;07:15;14.883,75;7.831;7,75
11.12.2023;07:15;07:30;15.164,25;8.080,5;4
11.12.2023;07:30;07:45;15.358;8.268,5;3,75
11.12.2023;07:45;08:00;15.658,5;8.536,5;3,5
11.12.2023;08:00;08:15;15.765;8.662,5;3,5
11.12.2023;08:15;08:30;16.000,5;8.894,5;5
11.12.2023;08:30;08:45;16.216,25;9.094,5;5,25
11.12.2023;08:45;09:00;16.178,75;9.030;4,75
11.12.2023;09:00;09:15;16.254,75;9.023,25;29,5
11.12.2023;09:15;09:30;16.312,75;9.040,75;31
11.12.2023;09:30;09:45;16.355,5;8.962,25;31,25
11.12.2023;09:45;10:00;16.343,25;8.841,25;32,75
