Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
09.12.2023;01:00;01:15;11.596,5;7.957,75;105,75
09.12.2023;01:15;01:30;11.547,5;7.918,25;116,5
09.12.2023;01:30;01:45;11.445;7.748,75;135
09.12.2023;01:45;02:00;11.342,75;7.594,75;189,25
09.12.2023;02:00;02:15;11.187,75;7.399,5;56,25
09.12.2023;02:15;02:30;11.180;7.319,25;71,5
09.12.2023;02:30;02:45;11.207;7.263,75;95
09.12.2023;02:45;03:00;11.087,25;7.069,5;168,75
09.12.2023;03:00;03:15;11.101,5;6.981,25;219,25
09.12.2023;03:15;03:30;11.108;6.908;263,75
09.12.2023;03:30;03:45;10.999,75;6.813,75;338,25
09.12.2023;03:45;04:00;11.012,75;6.869,5;376,75
09.12.2023;04:00;04:15;10.997,75;6.892,75;286,5
09.12.2023;04:15;04:30;10.971,25;6.879;277,75
09.12.2023;04:30;04:45;10.964,5;6.838;297,5
09.12.2023;04:45;05:00;10.988,5;6.864;290
09.12.2023;05:00;05:15;10.946,25;6.821,25;274,75
09.12.2023;05:15;05:30;10.905,5;6.760,75;288,25
09.12.2023;05:30;05:45;10.859,75;6.661,25;324
09.12.2023;05:45;06:00;10.888,5;6.589,25;335,25
09.12.2023;06:00;06:15;11.012,25;6.608;442,75
09.12.2023;06:15;06:30;11.069,25;6.579,25;494
09.12.2023;06:30;06:45;11.231,5;6.651,75;323
09.12.2023;06:45;07:00;11.460,25;6.796,5;176,5
09.12.2023;07:00;07:15;11.805,5;7.036,25;387
09.12.2023;07:15;07:30;12.000,5;7.156,25;292,5
09.12.2023;07:30;07:45;12.200,75;7.301,5;116,75
09.12.2023;07:45;08:00;12.377,75;7.413;48
09.12.2023;08:00;08:15;12.491,5;7.475,5;67,5
09.12.2023;08:15;08:30;12.656,75;7.540;64,75
09.12.2023;08:30;08:45;12.888,5;7.628;14,5
09.12.2023;08:45;09:00;13.034,75;7.571,25;32,5
09.12.2023;09:00;09:15;13.194,75;7.580,5;51,5
09.12.2023;09:15;09:30;13.347;7.608,75;53,5
09.12.2023;09:30;09:45;13.546;7.714;98
09.12.2023;09:45;10:00;13.701,75;7.733,25;137,75
09.12.2023;10:00;10:15;13.836,75;7.714;26,25
09.12.2023;10:15;10:30;13.865;7.509;69,25
09.12.2023;10:30;10:45;13.923,5;7.338,75;220,75
09.12.2023;10:45;11:00;14.067,5;7.243,5;249,5
09.12.2023;11:00;11:15;14.107,75;7.201,25;186
09.12.2023;11:15;11:30;14.157;7.103;235
09.12.2023;11:30;11:45;14.199,75;7.042,5;258,75
09.12.2023;11:45;12:00;14.266,5;7.020,5;288,75
09.12.2023;12:00;12:15;14.258,75;6.960,5;58,75
09.12.2023;12:15;12:30;14.229,75;6.933;52,5
09.12.2023;12:30;12:45;14.106;6.796,75;63,75
09.12.2023;12:45;13:00;14.066;6.748,5;131,25
09.12.2023;13:00;13:15;13.943,25;6.616;102,5
09.12.2023;13:15;13:30;13.836,25;6.526;111,25
09.12.2023;13:30;13:45;13.729;6.421;133,5
09.12.2023;13:45;14:00;13.602,25;6.339,75;190
09.12.2023;14:00;14:15;13.680,75;6.507,75;69,5
09.12.2023;14:15;14:30;13.596,5;6.378,25;45,75
09.12.2023;14:30;14:45;13.643,5;6.336,25;40,5
09.12.2023;14:45;15:00;13.694,25;6.350,5;49
09.12.2023;15:00;15:15;13.789,75;6.515,75;17,25
09.12.2023;15:15;15:30;13.930,25;6.430,5;16,25
09.12.2023;15:30;15:45;14.068,5;6.211,5;17,75
09.12.2023;15:45;16:00;14.106,5;5.979,75;70,75
09.12.2023;16:00;16:15;14.156,5;5.797,25;75,5
09.12.2023;16:15;16:30;14.305,25;5.632,75;89,5
09.12.2023;16:30;16:45;14.457,75;5.474;90,75
09.12.2023;16:45;17:00;14.606,75;5.436,75;96,25
09.12.2023;17:00;17:15;14.932,75;5.482,25;223,5
09.12.2023;17:15;17:30;14.965,75;5.373,75;158
09.12.2023;17:30;17:45;15.078,5;5.273,5;181,5
09.12.2023;17:45;18:00;15.112,75;5.256,5;179,5
09.12.2023;18:00;18:15;15.126;5.309,75;51,75
09.12.2023;18:15;18:30;15.035,5;5.153;93,25
09.12.2023;18:30;18:45;15.043,5;5.019,75;153
09.12.2023;18:45;19:00;15.046;4.899,75;230,5
09.12.2023;19:00;19:15;14.894,5;4.636;25
09.12.2023;19:15;19:30;14.748,25;4.362,75;92,75
09.12.2023;19:30;19:45;14.712,75;4.275;102,25
09.12.2023;19:45;20:00;14.561,75;4.112,5;176
09.12.2023;20:00;20:15;14.218,75;3.834,75;35,5
09.12.2023;20:15;20:30;14.060,5;3.750,5;129
09.12.2023;20:30;20:45;13.843,25;3.634,75;137,75
09.12.2023;20:45;21:00;13.656;3.478,75;179,5
09.12.2023;21:00;21:15;13.487,5;3.339,5;84,75
09.12.2023;21:15;21:30;13.314,25;3.183;111
09.12.2023;21:30;21:45;13.201;3.102;220
09.12.2023;21:45;22:00;13.115,25;3.090,25;315
09.12.2023;22:00;22:15;13.100,5;3.269,75;236,5
09.12.2023;22:15;22:30;13.006,75;3.063,5;361,5
09.12.2023;22:30;22:45;12.788,75;2.764,5;327,25
09.12.2023;22:45;23:00;12.664,25;2.597,75;439
09.12.2023;23:00;23:15;12.497;2.430;334,25
09.12.2023;23:15;23:30;12.407,25;2.276,75;461,25
09.12.2023;23:30;23:45;12.307,5;1.987,75;624,25
09.12.2023;23:45;00:00;12.222;1.918,25;933,75
10.12.2023;00:00;00:15;12.014,75;1.808,5;981,75
10.12.2023;00:15;00:30;11.606,5;1.470,75;1.258
10.12.2023;00:30;00:45;11.456;1.372,25;1.405
10.12.2023;00:45;01:00;11.287;1.361,75;1.490,75
10.12.2023;01:00;01:15;10.975;1.117,5;1.363
10.12.2023;01:15;01:30;10.864,25;1.100,25;1.436
10.12.2023;01:30;01:45;10.736,5;1.117,5;1.446,25
10.12.2023;01:45;02:00;10.571,25;1.096,25;1.458
10.12.2023;02:00;02:15;10.516,25;846;1.447,25
10.12.2023;02:15;02:30;10.421;844;1.473,5
10.12.2023;02:30;02:45;10.310,5;879,5;1.481,25
10.12.2023;02:45;03:00;10.245,75;904,5;1.479,5
10.12.2023;03:00;03:15;10.224,25;1.065,5;1.492
10.12.2023;03:15;03:30;10.216,75;1.070,5;1.507,5
10.12.2023;03:30;03:45;10.166,5;1.105,5;1.474
10.12.2023;03:45;04:00;10.114,75;1.161;1.477,25
10.12.2023;04:00;04:15;10.105;1.236,5;1.396
10.12.2023;04:15;04:30;10.055,25;1.191;1.416
10.12.2023;04:30;04:45;10.049,25;1.244,5;1.412,25
10.12.2023;04:45;05:00;10.008;1.306;1.361,5
10.12.2023;05:00;05:15;10.049,25;1.389,25;1.408,25
10.12.2023;05:15;05:30;10.000,25;1.447,5;1.404,75
10.12.2023;05:30;05:45;9.990,25;1.573,75;1.355,5
10.12.2023;05:45;06:00;9.945,25;1.575;1.313,5
10.12.2023;06:00;06:15;9.993,75;1.558;1.332,25
10.12.2023;06:15;06:30;10.056,75;1.730,5;1.259
10.12.2023;06:30;06:45;10.120,5;1.844,25;1.142,25
10.12.2023;06:45;07:00;10.251,75;1.983,25;965,75
10.12.2023;07:00;07:15;10.498,25;2.135,75;834,25
10.12.2023;07:15;07:30;10.686,25;2.196,5;732,75
10.12.2023;07:30;07:45;10.873,75;2.240,25;672
10.12.2023;07:45;08:00;10.974,75;2.288,25;620,25
10.12.2023;08:00;08:15;11.185,25;2.496,25;887
10.12.2023;08:15;08:30;11.453,5;2.629,75;765,75
10.12.2023;08:30;08:45;11.640;2.657,5;670,5
10.12.2023;08:45;09:00;11.831,75;2.693;586,5
10.12.2023;09:00;09:15;12.119,75;2.807,25;362,75
10.12.2023;09:15;09:30;12.318,5;2.932,5;284,25
10.12.2023;09:30;09:45;12.471,75;2.972,75;211,5
10.12.2023;09:45;10:00;12.638,5;3.008,5;193,25
10.12.2023;10:00;10:15;12.850,25;3.089,75;251,25
10.12.2023;10:15;10:30;12.947,5;3.002,25;185,75
10.12.2023;10:30;10:45;13.078,25;3.050;177
10.12.2023;10:45;11:00;13.191,5;3.043,75;179,5
10.12.2023;11:00;11:15;13.444,75;3.097,25;177,25
10.12.2023;11:15;11:30;13.689,5;3.153;153,25
10.12.2023;11:30;11:45;13.858;3.173,25;166,25
10.12.2023;11:45;12:00;13.902,75;3.189;175
10.12.2023;12:00;12:15;13.942,25;3.141,25;336,5
10.12.2023;12:15;12:30;13.926,75;3.018;392,75
10.12.2023;12:30;12:45;13.859,75;2.963,5;374,5
10.12.2023;12:45;13:00;13.783,75;2.856,5;409,5
10.12.2023;13:00;13:15;13.646,75;2.790,75;304
10.12.2023;13:15;13:30;13.457,5;2.755,5;314,5
10.12.2023;13:30;13:45;13.367,5;2.742,25;313
10.12.2023;13:45;14:00;13.231,25;2.693;330,75
10.12.2023;14:00;14:15;13.297;2.886,25;397,25
10.12.2023;14:15;14:30;13.291,75;2.996,5;339,5
10.12.2023;14:30;14:45;13.234,75;3.204,25;201,75
10.12.2023;14:45;15:00;13.202,5;3.373,25;202
10.12.2023;15:00;15:15;13.225,75;3.658,75;226,75
10.12.2023;15:15;15:30;13.211,5;3.788;120,75
10.12.2023;15:30;15:45;13.313,25;3.890,75;107,75
10.12.2023;15:45;16:00;13.286,5;3.946;81,75
10.12.2023;16:00;16:15;13.347,75;4.151;66,25
10.12.2023;16:15;16:30;13.441,75;4.396,25;55
10.12.2023;16:30;16:45;13.601,25;4.622,5;1,75
10.12.2023;16:45;17:00;13.860,25;4.901;1,75
10.12.2023;17:00;17:15;13.887;4.939,75;31,25
10.12.2023;17:15;17:30;13.994;5.209,25;8,5
10.12.2023;17:30;17:45;14.177,5;5.502,25;2,25
10.12.2023;17:45;18:00;14.143,5;5.617,5;2
10.12.2023;18:00;18:15;14.192,5;5.710,25;77,25
10.12.2023;18:15;18:30;14.190,75;5.808,75;86,75
10.12.2023;18:30;18:45;14.112;5.990,75;35,75
10.12.2023;18:45;19:00;13.978,75;5.984;28,5
10.12.2023;19:00;19:15;13.856,5;5.857,75;9,5
10.12.2023;19:15;19:30;13.686,25;5.651;2
10.12.2023;19:30;19:45;13.603,5;5.634,25;2,75
10.12.2023;19:45;20:00;13.387;5.576,75;3
10.12.2023;20:00;20:15;13.225,5;5.548,5;2
10.12.2023;20:15;20:30;13.033,25;5.454,5;1,75
10.12.2023;20:30;20:45;12.732,5;5.261,5;9,25
10.12.2023;20:45;21:00;12.578,25;5.094,5;48,5
10.12.2023;21:00;21:15;12.440,75;4.895,5;6
10.12.2023;21:15;21:30;12.378,75;4.824,75;7,75
10.12.2023;21:30;21:45;12.347,75;4.694,5;70,5
10.12.2023;21:45;22:00;12.352;4.691,75;157,25
10.12.2023;22:00;22:15;12.379,25;4.940,5;53
10.12.2023;22:15;22:30;12.326,5;4.945,25;51
10.12.2023;22:30;22:45;12.267,5;4.967;115
10.12.2023;22:45;23:00;12.085;4.812,5;227,75
10.12.2023;23:00;23:15;11.815;4.572,75;155,25
10.12.2023;23:15;23:30;11.653,75;4.384,5;254,25
10.12.2023;23:30;23:45;11.480,75;4.097;423
10.12.2023;23:45;00:00;11.327,25;3.783;695,5
11.12.2023;00:00;00:15;11.226,25;3.554,25;447,5
11.12.2023;00:15;00:30;11.129,25;3.273,5;613,5
11.12.2023;00:30;00:45;11.048;3.045,25;863,75
11.12.2023;00:45;01:00;10.991;2.899;974,25
11.12.2023;01:00;01:15;10.801,75;2.513,5;877,75
11.12.2023;01:15;01:30;10.696,25;2.290,25;993
11.12.2023;01:30;01:45;10.581,5;2.294,75;1.027
11.12.2023;01:45;02:00;10.542;2.338,25;1.041,25
11.12.2023;02:00;02:15;10.300,5;2.087,25;1.289
11.12.2023;02:15;02:30;10.246,75;2.027,25;1.333
11.12.2023;02:30;02:45;10.236,5;1.948,25;1.376,25
11.12.2023;02:45;03:00;10.391,5;2.122,5;1.402,75
11.12.2023;03:00;03:15;10.342,25;2.076,75;1.261,75
11.12.2023;03:15;03:30;10.431,5;2.117,75;1.221,25
11.12.2023;03:30;03:45;10.513,25;2.234,25;1.157,5
11.12.2023;03:45;04:00;10.538,75;2.342,75;1.178,25
11.12.2023;04:00;04:15;10.575,5;2.395,5;1.226
11.12.2023;04:15;04:30;10.591,5;2.532,25;1.164,25
11.12.2023;04:30;04:45;10.907,75;3.019;904,25
11.12.2023;04:45;05:00;11.105;3.286,5;776,25
11.12.2023;05:00;05:15;11.328;3.554;879,25
11.12.2023;05:15;05:30;11.550,75;3.818;860,75
11.12.2023;05:30;05:45;11.906;4.314,75;613,75
11.12.2023;05:45;06:00;12.347,5;4.842,5;363,25
11.12.2023;06:00;06:15;12.982,5;5.530,5;557,5
11.12.2023;06:15;06:30;13.562;6.242,25;335,25
11.12.2023;06:30;06:45;13.962;6.774;57
11.12.2023;06:45;07:00;14.404,25;7.307,5;49,75
11.12.2023;07:00;07:15;14.970,75;7.918;7,75
11.12.2023;07:15;07:30;15.255,25;8.171,5;4
11.12.2023;07:30;07:45;15.457,75;8.368,25;3,75
11.12.2023;07:45;08:00;15.763;8.641;3,5
11.12.2023;08:00;08:15;15.875,25;8.772,75;3,5
11.12.2023;08:15;08:30;16.109,75;9.003,75;5
11.12.2023;08:30;08:45;16.321,25;9.199,5;5,25
11.12.2023;08:45;09:00;16.275,75;9.127;4,75
11.12.2023;09:00;09:15;16.324,25;9.092,75;29,5
11.12.2023;09:15;09:30;16.370,75;9.098,75;31
11.12.2023;09:30;09:45;16.408,75;9.015,5;31,25
11.12.2023;09:45;10:00;16.381,5;8.879,5;32,75
11.12.2023;10:00;10:15;16.441;8.832,5;32,75
11.12.2023;10:15;10:30;16.517,5;8.864,5;33,5
11.12.2023;10:30;10:45;16.589,25;8.935,25;34
11.12.2023;10:45;11:00;16.663;8.886;33,5
11.12.2023;11:00;11:15;16.742;8.776,75;33,25
11.12.2023;11:15;11:30;16.780,25;8.710,25;33,75
11.12.2023;11:30;11:45;16.761;8.713,5;33,75
11.12.2023;11:45;12:00;16.865,75;8.817,5;33,75
11.12.2023;12:00;12:15;16.709;8.689,5;33
11.12.2023;12:15;12:30;16.704,75;8.660;33,25
11.12.2023;12:30;12:45;16.779,25;8.639,75;33,25
11.12.2023;12:45;13:00;16.783,5;8.586,75;32,75
11.12.2023;13:00;13:15;16.809,75;8.603,75;66,5
11.12.2023;13:15;13:30;16.729,25;8.592,25;57
11.12.2023;13:30;13:45;16.693,25;8.562,5;77,75
11.12.2023;13:45;14:00;16.562,75;8.433,75;91,75
11.12.2023;14:00;14:15;16.521,5;8.412;69,75
11.12.2023;14:15;14:30;16.484,75;8.456,5;53,5
11.12.2023;14:30;14:45;16.436;8.504,5;48
11.12.2023;14:45;15:00;16.396,75;8.576,5;25,25
11.12.2023;15:00;15:15;16.504,25;8.799,5;28,5
11.12.2023;15:15;15:30;16.425;8.807,25;13,75
11.12.2023;15:30;15:45;16.453,25;8.956,5;10
11.12.2023;15:45;16:00;16.412,75;9.027;13,25
11.12.2023;16:00;16:15;16.459,5;9.154,75;111,75
11.12.2023;16:15;16:30;16.507,25;9.234,75;41
11.12.2023;16:30;16:45;16.663,25;9.435,25;9
11.12.2023;16:45;17:00;16.825,25;9.586,75;3
11.12.2023;17:00;17:15;16.848;9.640,75;51
11.12.2023;17:15;17:30;16.828,5;9.721,25;57
11.12.2023;17:30;17:45;16.854;9.810,5;14,75
11.12.2023;17:45;18:00;17.009,25;10.078,5;2,5
11.12.2023;18:00;18:15;16.799,75;9.978,75;35,5
11.12.2023;18:15;18:30;16.640,75;9.888;37,5
11.12.2023;18:30;18:45;16.662,25;9.958,75;24,75
11.12.2023;18:45;19:00;16.654;10.011,25;30
11.12.2023;19:00;19:15;16.533,25;9.899,75;27,5
11.12.2023;19:15;19:30;16.472,75;9.917;47,25
11.12.2023;19:30;19:45;16.395;9.877,75;220,25
11.12.2023;19:45;20:00;16.254;9.795,25;271,5
11.12.2023;20:00;20:15;15.984,5;9.615,75;25,75
11.12.2023;20:15;20:30;15.663,25;9.373;62
11.12.2023;20:30;20:45;15.356,75;9.098;90
11.12.2023;20:45;21:00;15.074,5;8.863;189,5
11.12.2023;21:00;21:15;14.859,25;8.694,5;79
11.12.2023;21:15;21:30;14.680,5;8.615,25;93,25
11.12.2023;21:30;21:45;14.484,75;8.519,25;180,5
11.12.2023;21:45;22:00;14.161,5;8.305,75;363,5
11.12.2023;22:00;22:15;14.023;8.386,75;201,25
11.12.2023;22:15;22:30;13.855,5;8.274;290
11.12.2023;22:30;22:45;13.528,25;8.055,75;260,25
11.12.2023;22:45;23:00;13.240,75;7.913,25;416
11.12.2023;23:00;23:15;13.046,25;7.863,25;165,75
11.12.2023;23:15;23:30;12.801;7.790,75;348,75
11.12.2023;23:30;23:45;12.591;7.696,25;477,5
11.12.2023;23:45;00:00;12.254,5;7.521;734,5
12.12.2023;00:00;00:15;11.953;7.605;653,5
12.12.2023;00:15;00:30;11.759,25;7.618,25;822,75
12.12.2023;00:30;00:45;11.559,75;7.539,75;1.026
12.12.2023;00:45;01:00;11.444,25;7.601,75;924,5
12.12.2023;01:00;01:15;11.262;7.592,25;1.126,75
12.12.2023;01:15;01:30;11.278,75;7.742,25;1.081,75
12.12.2023;01:30;01:45;11.203,25;7.825;1.187,5
12.12.2023;01:45;02:00;11.116,25;7.902,5;1.198
12.12.2023;02:00;02:15;11.009,75;7.943,5;1.431,5
12.12.2023;02:15;02:30;11.049,75;8.120,75;1.367
12.12.2023;02:30;02:45;11.012,75;8.257,5;1.350
12.12.2023;02:45;03:00;10.956,5;8.356,25;1.362,25
12.12.2023;03:00;03:15;10.947,5;8.428;1.425,25
12.12.2023;03:15;03:30;10.992,25;8.527,25;1.346
12.12.2023;03:30;03:45;11.054;8.728;1.316,75
12.12.2023;03:45;04:00;11.027,75;8.804,5;1.314,75
12.12.2023;04:00;04:15;11.190,5;9.051,75;1.043,5
12.12.2023;04:15;04:30;11.242;9.141;1.015,5
12.12.2023;04:30;04:45;11.317;9.261,25;1.123,75
12.12.2023;04:45;05:00;11.467,5;9.477,5;1.070,5
12.12.2023;05:00;05:15;11.802,25;9.876,5;1.141,25
12.12.2023;05:15;05:30;11.936,25;10.055,5;1.027
12.12.2023;05:30;05:45;12.273,75;10.413;659,75
12.12.2023;05:45;06:00;12.689;10.831,5;408,25
12.12.2023;06:00;06:15;13.369;11.580;513,75
12.12.2023;06:15;06:30;13.884;12.141,25;167,25
12.12.2023;06:30;06:45;14.332,25;12.640,75;23
12.12.2023;06:45;07:00;14.834,25;13.179,75;2,5
12.12.2023;07:00;07:15;15.233,5;13.659,25;1,5
12.12.2023;07:15;07:30;15.574;14.045,5;1,5
12.12.2023;07:30;07:45;15.903,25;14.399;1,5
12.12.2023;07:45;08:00;16.160,5;14.675,75;1,25
12.12.2023;08:00;08:15;16.308,25;14.859,5;1
12.12.2023;08:15;08:30;16.326;14.893;1,5
12.12.2023;08:30;08:45;16.416,5;14.902,75;1,25
12.12.2023;08:45;09:00;16.437;14.806,75;1,25
12.12.2023;09:00;09:15;16.355;14.659;2,25
12.12.2023;09:15;09:30;16.431,75;14.576,75;13
12.12.2023;09:30;09:45;16.573,5;14.581,75;3,25
12.12.2023;09:45;10:00;16.608;14.496,5;30
12.12.2023;10:00;10:15;16.664,75;14.426;7,25
12.12.2023;10:15;10:30;16.649;14.388;3,25
12.12.2023;10:30;10:45;16.683,5;14.412,75;3,25
12.12.2023;10:45;11:00;16.699,75;14.402,75;3,25
12.12.2023;11:00;11:15;16.778,75;14.480,5;3,25
12.12.2023;11:15;11:30;16.764,75;14.459,25;3,25
12.12.2023;11:30;11:45;16.747,5;14.416,75;3,25
12.12.2023;11:45;12:00;16.759;14.466,25;3,25
12.12.2023;12:00;12:15;16.722;14.444,25;3,25
12.12.2023;12:15;12:30;16.704;14.443,5;3,25
12.12.2023;12:30;12:45;16.731;14.472,25;2,25
12.12.2023;12:45;13:00;16.777,5;14.521;2,5
12.12.2023;13:00;13:15;16.787,25;14.578,75;2,25
12.12.2023;13:15;13:30;16.664,25;14.468,75;2,75
12.12.2023;13:30;13:45;16.600,5;14.393,75;2,5
12.12.2023;13:45;14:00;16.475,75;14.288,5;3,75
12.12.2023;14:00;14:15;16.521,25;14.335,75;4,25
12.12.2023;14:15;14:30;16.534;14.355;2,5
12.12.2023;14:30;14:45;16.569;14.333;2
12.12.2023;14:45;15:00;16.474;14.178;1,5
12.12.2023;15:00;15:15;16.588,75;14.208,75;5,25
12.12.2023;15:15;15:30;16.445,5;13.996;54,5
12.12.2023;15:30;15:45;16.497,25;13.905,75;53,75
12.12.2023;15:45;16:00;16.512,5;13.799,25;17,5
12.12.2023;16:00;16:15;16.582,25;13.736,5;2
12.12.2023;16:15;16:30;16.708;13.698,25;1,75
12.12.2023;16:30;16:45;16.733,75;13.575,5;1,75
12.12.2023;16:45;17:00;16.795,5;13.427,75;1,75
12.12.2023;17:00;17:15;16.790;13.273;1,25
12.12.2023;17:15;17:30;16.802,5;13.112,5;1,5
12.12.2023;17:30;17:45;16.904,25;13.106,25;6,25
12.12.2023;17:45;18:00;16.971,5;13.110,25;19,25
12.12.2023;18:00;18:15;16.901,5;12.901,75;26
12.12.2023;18:15;18:30;16.836;12.783,25;10,75
12.12.2023;18:30;18:45;16.799,5;12.580,75;56,5
12.12.2023;18:45;19:00;16.771;12.489,75;83,5
12.12.2023;19:00;19:15;16.673,5;12.299;39,5
12.12.2023;19:15;19:30;16.532,5;12.097;4
12.12.2023;19:30;19:45;16.339,25;11.880,75;59,5
12.12.2023;19:45;20:00;16.198;11.676,75;173
12.12.2023;20:00;20:15;15.994,5;11.451,5;112,5
12.12.2023;20:15;20:30;15.775;11.157;163
12.12.2023;20:30;20:45;15.386,5;10.633,25;436
12.12.2023;20:45;21:00;15.148,75;10.294,5;548,75
12.12.2023;21:00;21:15;14.953;10.068;372,5
12.12.2023;21:15;21:30;14.842,75;9.895;435,5
12.12.2023;21:30;21:45;14.570,75;9.620,5;663,75
12.12.2023;21:45;22:00;14.356,5;9.385,75;1.004,25
12.12.2023;22:00;22:15;14.159,75;9.110,5;686,75
12.12.2023;22:15;22:30;13.912;8.813,25;707,75
12.12.2023;22:30;22:45;13.616,5;8.381,75;787
12.12.2023;22:45;23:00;13.371,5;8.202,75;1.025,5
12.12.2023;23:00;23:15;13.142;7.937;848,25
12.12.2023;23:15;23:30;12.875;7.659,25;892,5
12.12.2023;23:30;23:45;12.623,5;7.412;1.045,25
12.12.2023;23:45;00:00;12.525,75;7.327,5;1.201,75
13.12.2023;00:00;00:15;12.208,75;6.932;887,25
13.12.2023;00:15;00:30;12.073,25;6.705,5;997,5
13.12.2023;00:30;00:45;11.980,75;6.615,75;1.250,75
13.12.2023;00:45;01:00;11.885,25;6.486,75;1.288,25
13.12.2023;01:00;01:15;11.716,5;6.344,5;1.162,25
13.12.2023;01:15;01:30;11.647;6.318,25;1.215,75
13.12.2023;01:30;01:45;11.508,5;6.157;1.212,25
13.12.2023;01:45;02:00;11.410;6.124,75;1.230,75
13.12.2023;02:00;02:15;11.371,25;6.080;1.184,5
13.12.2023;02:15;02:30;11.447;6.187;1.203,5
13.12.2023;02:30;02:45;11.419,75;6.213,5;1.255
13.12.2023;02:45;03:00;11.342,5;6.136;1.333,5
13.12.2023;03:00;03:15;11.271,75;6.091,25;1.496
13.12.2023;03:15;03:30;11.285,5;6.095,25;1.485,25
13.12.2023;03:30;03:45;11.296,25;6.034,25;1.461,75
13.12.2023;03:45;04:00;11.366,75;6.267,25;1.478
13.12.2023;04:00;04:15;11.532,75;6.431,25;1.458
13.12.2023;04:15;04:30;11.731,25;6.709,25;1.189,5
13.12.2023;04:30;04:45;11.896,25;6.875,75;1.047,5
13.12.2023;04:45;05:00;11.987,5;7.011,5;1.008,25
13.12.2023;05:00;05:15;12.221,75;7.191;1.202
13.12.2023;05:15;05:30;12.435,75;7.419,5;1.040,75
13.12.2023;05:30;05:45;12.801;7.837,75;897,75
13.12.2023;05:45;06:00;13.202,5;8.239,25;606,75
13.12.2023;06:00;06:15;13.805,5;8.879,75;629
13.12.2023;06:15;06:30;14.334,25;9.433,25;278
13.12.2023;06:30;06:45;14.867,5;10.032,5;233,75
13.12.2023;06:45;07:00;15.273;10.499,75;209,75
13.12.2023;07:00;07:15;15.695,75;10.944,5;163,75
13.12.2023;07:15;07:30;15.975,25;11.232,25;76,5
13.12.2023;07:30;07:45;16.238,25;11.488,5;74
13.12.2023;07:45;08:00;16.397,25;11.689;76,75
13.12.2023;08:00;08:15;16.613,5;11.973,5;32,75
13.12.2023;08:15;08:30;16.759,75;12.065,25;62,75
13.12.2023;08:30;08:45;16.798;12.064,25;50
13.12.2023;08:45;09:00;16.777;12.045,5;49
13.12.2023;09:00;09:15;16.696,5;11.882,5;48,5
13.12.2023;09:15;09:30;16.740,75;11.856,5;26,75
13.12.2023;09:30;09:45;16.787,25;11.864;4,25
13.12.2023;09:45;10:00;16.797,25;11.766;3,75
13.12.2023;10:00;10:15;16.769,75;11.633,75;4,25
13.12.2023;10:15;10:30;16.784,25;11.574,5;4,75
13.12.2023;10:30;10:45;16.914,5;11.662,25;6
13.12.2023;10:45;11:00;17.014,5;11.680,75;3,75
13.12.2023;11:00;11:15;17.063,5;11.662,5;5,25
13.12.2023;11:15;11:30;17.103,75;11.686,25;7,25
13.12.2023;11:30;11:45;17.119;11.726,75;14
13.12.2023;11:45;12:00;17.155;11.749,25;43,25
13.12.2023;12:00;12:15;17.039,5;11.662,5;68
13.12.2023;12:15;12:30;17.005,75;11.650,75;118,5
13.12.2023;12:30;12:45;17.007,5;11.705;119
13.12.2023;12:45;13:00;16.964,25;11.686,75;130,5
13.12.2023;13:00;13:15;16.927,25;11.660;73,75
13.12.2023;13:15;13:30;16.871,75;11.714,75;64,5
13.12.2023;13:30;13:45;16.781,75;11.763,5;79,5
13.12.2023;13:45;14:00;16.691,75;11.782,25;132,25
13.12.2023;14:00;14:15;16.653,25;11.885,25;145,5
13.12.2023;14:15;14:30;16.621;11.978,75;57,75
13.12.2023;14:30;14:45;16.606,25;12.123,25;26
13.12.2023;14:45;15:00;16.582,5;12.236,75;6
13.12.2023;15:00;15:15;16.522,5;12.292,5;6
13.12.2023;15:15;15:30;16.557,75;12.414,5;3,75
13.12.2023;15:30;15:45;16.551,75;12.485,25;2,5
13.12.2023;15:45;16:00;16.673,75;12.645,5;2
13.12.2023;16:00;16:15;16.740,5;12.699,75;2,75
13.12.2023;16:15;16:30;16.878,5;12.834,75;62
13.12.2023;16:30;16:45;17.081,5;13.019,25;44,25
13.12.2023;16:45;17:00;17.212;13.070;26,25
13.12.2023;17:00;17:15;17.159,25;12.943,75;17,25
13.12.2023;17:15;17:30;17.224,25;12.973;15
13.12.2023;17:30;17:45;17.381,25;13.107,25;13,75
13.12.2023;17:45;18:00;17.454,25;13.107,5;1,75
13.12.2023;18:00;18:15;17.387,5;13.031,25;24,5
13.12.2023;18:15;18:30;17.396,5;12.996,25;53
13.12.2023;18:30;18:45;17.371,25;12.946,75;35,25
13.12.2023;18:45;19:00;17.332;12.900;38,75
13.12.2023;19:00;19:15;17.241,75;12.821,25;30,75
13.12.2023;19:15;19:30;17.091,25;12.661,75;57
13.12.2023;19:30;19:45;16.853,25;12.450,5;122,75
13.12.2023;19:45;20:00;16.674;12.306,75;172,75
13.12.2023;20:00;20:15;16.547,25;12.209,75;31
13.12.2023;20:15;20:30;16.133,75;11.816,25;52,5
13.12.2023;20:30;20:45;15.841;11.568;55,25
13.12.2023;20:45;21:00;15.556,75;11.309;103,5
